action	path	note
add	backend/crates/erp-catalog/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/dto/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/entity/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/error.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/indexes/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/ports/audit.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/ports/file_asset.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/ports/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/ports/pending.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/ports/supply.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/repository/extensions/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/repository/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/repository/owned/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-catalog/src/service/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/dto/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/entity/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/error.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/indexes/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/ports/audit.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/ports/customer.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/ports/file_asset.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/ports/identity.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/ports/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/repository/extensions/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/repository/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/repository/owned/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/service/contract/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-contract/src/service/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-processes/src/adapters/catalog.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-processes/src/adapters/contract.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-processes/src/adapters/warehouse.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-processes/src/contract.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/dto/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/entity/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/error.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/indexes/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/ports/audit.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/ports/fingerprint.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/ports/identity.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/ports/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/repository/extensions/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/repository/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/repository/owned/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
add	backend/crates/erp-warehouse/src/service/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
delete	backend/services/src/contract/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/AGENTS.md	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/Cargo.lock	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/app_state.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/core/errors.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/core/handler/catalog/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/core/handler/catalog/product.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/core/handler/contract/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/apps/web-api/src/core/handler/warehouse/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/src/adapters/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/src/attachments/catalog.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/src/catalog.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-processes/src/warehouse.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-read-models/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-read-models/src/customer_center/repository/related.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-read-models/src/customer_center/service.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-read-models/src/fulfillment_queue/repository.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/crates/erp-read-models/src/workbench/inventory_settlement_brief.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/indexes/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/extensions/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/inventory/aggregate.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/owned/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/catalog.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/isolation_tests.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/list.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/query.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/procurement_responsibility/rule_list_isolation_tests.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/purchase_order/coverage.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/supplier_offering.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/database/src/repository/supplier_offering/list_filter.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/docs/superpowers/plans/domain-crate-migration/06-catalog-warehouse-contract.md	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/docs/superpowers/plans/domain-crate-migration/README.md	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/docs/superpowers/plans/domain-crate-migration/plan-manifest.json	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/procurement_responsibility/catalog.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/procurement_responsibility/resolution.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/procurement_responsibility/rule.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/procurement_responsibility/rule_list.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/purchase_order/coverage.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/purchase_order/creation_basis.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/purchase_order/draft_edit.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/entities/src/purchase_order/sourcing_plan/tests.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/Cargo.toml	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/errors.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/fulfillment/task.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/inventory/adjustment_command.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/inventory/balance.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/lib.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/procurement_responsibility/dto.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/procurement_responsibility/resolver.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/procurement_responsibility/rule_list.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/procurement_responsibility/service.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/purchase_order/creation_basis/create.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/purchase_order/creation_basis/query.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/sales_order/command/create.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/sales_order/command/sellable.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
modify	backend/services/src/supplier_offering/mod.rs	phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog.rs	rename from backend/services/src/catalog/dto.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/attribute.rs	rename from backend/services/src/catalog/dto/attribute.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/brand_unit.rs	rename from backend/services/src/catalog/dto/brand_unit.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/category.rs	rename from backend/services/src/catalog/dto/category.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/common.rs	rename from backend/services/src/catalog/dto/common.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/product.rs	rename from backend/services/src/catalog/dto/product.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/dto/catalog/voucher.rs	rename from backend/services/src/catalog/dto/voucher.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/mod.rs	rename from backend/entities/src/catalog/mod.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product.rs	rename from backend/entities/src/catalog/product.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_brand.rs	rename from backend/entities/src/catalog/product_brand.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_category.rs	rename from backend/entities/src/catalog/product_category.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_category_attribute.rs	rename from backend/entities/src/catalog/product_category_attribute.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_kind.rs	rename from backend/entities/src/catalog/product_kind.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_revision.rs	rename from backend/entities/src/catalog/product_revision.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/product_revision_media.rs	rename from backend/entities/src/catalog/product_revision_media.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/revision.rs	rename from backend/entities/src/catalog/revision.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/sku.rs	rename from backend/entities/src/catalog/sku.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/sku_attribute.rs	rename from backend/entities/src/catalog/sku_attribute.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/sku_attribute_value.rs	rename from backend/entities/src/catalog/sku_attribute_value.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/sku_revision.rs	rename from backend/entities/src/catalog/sku_revision.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/sku_revision_attribute_value.rs	rename from backend/entities/src/catalog/sku_revision_attribute_value.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/specification.rs	rename from backend/entities/src/catalog/specification.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/status.rs	rename from backend/entities/src/catalog/status.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/unit_of_measure.rs	rename from backend/entities/src/catalog/unit_of_measure.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/voucher_category_profile_revision.rs	rename from backend/entities/src/catalog/voucher_category_profile_revision.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/entity/catalog/voucher_defaults.rs	rename from backend/entities/src/catalog/voucher_defaults.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/indexes/catalog.rs	rename from backend/database/src/indexes/catalog.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/attribute.rs	rename from backend/database/src/repository/catalog/attribute.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/category.rs	rename from backend/database/src/repository/catalog/category.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/dictionary.rs	rename from backend/database/src/repository/catalog/dictionary.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/listing.rs	rename from backend/database/src/repository/catalog/listing.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/mod.rs	rename from backend/database/src/repository/catalog/mod.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/parent_chain.rs	rename from backend/database/src/repository/catalog/parent_chain.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/product.rs	rename from backend/database/src/repository/catalog/product.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/product_pipeline.rs	rename from backend/database/src/repository/catalog/product_pipeline.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/sellable.rs	rename from backend/database/src/repository/catalog/sellable.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/shared.rs	rename from backend/database/src/repository/catalog/shared.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/sku.rs	rename from backend/database/src/repository/catalog/sku.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/specification_audit.rs	rename from backend/database/src/repository/catalog/specification_audit.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/catalog/voucher.rs	rename from backend/database/src/repository/catalog/voucher.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/extensions/catalog.rs	rename from backend/database/src/repository/extensions/catalog.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product.rs	rename from backend/database/src/repository/owned/product.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product_brand.rs	rename from backend/database/src/repository/owned/product_brand.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product_category.rs	rename from backend/database/src/repository/owned/product_category.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product_category_attribute.rs	rename from backend/database/src/repository/owned/product_category_attribute.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product_revision.rs	rename from backend/database/src/repository/owned/product_revision.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
rename	backend/crates/erp-catalog/src/repository/owned/product_revision_media.rs	rename from backend/database/src/repository/owned/product_revision_media.rs；phase 06 unique-cut / integrator wiring；review_approved=true；禁止标记已验收；真实数据库运行未验证
